boro_name,county_fips,boro_code,tract_id,pop_2000,pop_2010,pop_change,pop_percent_change,created_at,updated_at,the_geom,cartodb_id,borotract_id
Brooklyn,047,3,098600,3128,2862,-266,-8.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1021,3098600
Brooklyn,047,3,098800,3074,3054,-20,-0.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1022,3098800
Brooklyn,047,3,099000,1531,1422,-109,-7.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1023,3099000
Brooklyn,047,3,099200,1847,1833,-14,-0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1024,3099200
Brooklyn,047,3,099400,1930,1978,48,2.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1025,3099400
Brooklyn,047,3,099600,3875,3631,-244,-6.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1026,3099600
Brooklyn,047,3,099800,3736,3784,48,1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1027,3099800
Brooklyn,047,3,100400,2779,2567,-212,-7.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1028,3100400
Brooklyn,047,3,100600,2581,2489,-92,-3.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1029,3100600
Brooklyn,047,3,100800,2087,2124,37,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1030,3100800
Brooklyn,047,3,101000,2155,2318,163,7.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1031,3101000
Brooklyn,047,3,101200,2016,1932,-84,-4.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1032,3101200
Brooklyn,047,3,101400,2189,2160,-29,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1033,3101400
Brooklyn,047,3,101600,1572,1464,-108,-6.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1034,3101600
Brooklyn,047,3,101800,2020,1851,-169,-8.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1035,3101800
Brooklyn,047,3,102000,2055,1922,-133,-6.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1036,3102000
Brooklyn,047,3,102200,2106,2075,-31,-1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1037,3102200
Brooklyn,047,3,102400,2044,2123,79,3.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1038,3102400
Brooklyn,047,3,102600,2775,2771,-4,-0.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1039,3102600
Brooklyn,047,3,102800,1772,1579,-193,-10.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1040,3102800
Brooklyn,047,3,103400,3899,3918,19,0.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1041,3103400
Brooklyn,047,3,105801,7858,6928,-930,-11.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1042,3105801
Brooklyn,047,3,105804,6763,6426,-337,-5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1043,3105804
Brooklyn,047,3,107000,294,322,28,9.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1044,3107000
Brooklyn,047,3,107800,4428,3849,-579,-13.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1045,3107800
Brooklyn,047,3,109800,1488,1917,429,28.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1046,3109800
Brooklyn,047,3,110400,4018,4358,340,8.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1047,3110400
Brooklyn,047,3,110600,4277,4311,34,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1048,3110600
Brooklyn,047,3,111000,3508,3216,-292,-8.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1049,3111000
Brooklyn,047,3,111600,2315,3484,1169,50.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1050,3111600
Brooklyn,047,3,111800,2623,3053,430,16.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1051,3111800
Brooklyn,047,3,112000,3142,3155,13,0.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1052,3112000
Brooklyn,047,3,112200,2914,3371,457,15.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1053,3112200
Brooklyn,047,3,112400,3253,3416,163,5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1054,3112400
Brooklyn,047,3,112600,3626,3783,157,4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1055,3112600
Brooklyn,047,3,112800,3937,3822,-115,-2.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1056,3112800
Brooklyn,047,3,113000,3544,3891,347,9.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1057,3113000
Brooklyn,047,3,113200,1387,1937,550,39.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1058,3113200
Brooklyn,047,3,113400,2998,2838,-160,-5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1059,3113400
Brooklyn,047,3,114201,1736,1578,-158,-9.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1060,3114201
Brooklyn,047,3,114202,2508,2766,258,10.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1061,3114202
Brooklyn,047,3,114400,2213,2403,190,8.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1062,3114400
Brooklyn,047,3,114600,3036,2998,-38,-1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1063,3114600
Brooklyn,047,3,115000,1763,2595,832,47.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1064,3115000
Brooklyn,047,3,115200,2525,3094,569,22.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1065,3115200
Brooklyn,047,3,115600,4076,4315,239,5.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1066,3115600
Brooklyn,047,3,115800,2929,2983,54,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1067,3115800
Brooklyn,047,3,116000,2604,2543,-61,-2.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1068,3116000
Brooklyn,047,3,116200,2290,2157,-133,-5.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1069,3116200
Brooklyn,047,3,116400,2766,2921,155,5.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1070,3116400
Brooklyn,047,3,116600,2599,2907,308,11.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1071,3116600
Brooklyn,047,3,116800,1957,2057,100,5.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1072,3116800
Brooklyn,047,3,117000,1837,1880,43,2.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1073,3117000
Brooklyn,047,3,117201,2914,2713,-201,-6.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1074,3117201
Brooklyn,047,3,117202,4287,3907,-380,-8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1075,3117202
Brooklyn,047,3,117400,4268,4329,61,1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1076,3117400
Brooklyn,047,3,117601,2664,2750,86,3.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1077,3117601
Brooklyn,047,3,117602,3173,3313,140,4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1078,3117602
Brooklyn,047,3,117800,1715,1717,2,0.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1079,3117800
Brooklyn,047,3,118201,2902,3002,100,3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1081,3118201
Brooklyn,047,3,118202,3057,3083,26,0.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1082,3118202
Brooklyn,047,3,118400,5106,5420,314,6.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1083,3118400
Brooklyn,047,3,118600,3133,2969,-164,-5.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1084,3118600
Brooklyn,047,3,118800,4560,4651,91,2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1085,3118800
Brooklyn,047,3,119000,1986,2127,141,7.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1086,3119000
Brooklyn,047,3,119200,2400,3013,613,25.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1087,3119200
Brooklyn,047,3,119400,3371,3914,543,16.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1088,3119400
Brooklyn,047,3,119600,4972,5403,431,8.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1089,3119600
Brooklyn,047,3,119800,3190,3426,236,7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1090,3119800
Brooklyn,047,3,120000,2247,2148,-99,-4.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1091,3120000
Brooklyn,047,3,120200,1916,1900,-16,-0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1092,3120200
Brooklyn,047,3,120800,8483,8938,455,5.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1093,3120800
Brooklyn,047,3,121000,3986,4035,49,1.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1094,3121000
Brooklyn,047,3,121400,4384,4351,-33,-0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1095,3121400
Brooklyn,047,3,122000,2555,5495,2940,115.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1096,3122000
Brooklyn,047,3,123700,1838,6008,4170,226.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1097,3123700
Brooklyn,047,3,150200,2237,2540,303,13.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1098,3150200
Brooklyn,047,3,152200,3407,3317,-90,-2.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1099,3152200
Manhattan,061,1,000201,3329,3058,-271,-8.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1102,1000201
Manhattan,061,1,000202,6837,7316,479,7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1103,1000202
Manhattan,061,1,000600,12276,11367,-909,-7.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1105,1000600
Manhattan,061,1,000700,907,8109,7202,794,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1106,1000700
Manhattan,061,1,000800,10917,10290,-627,-5.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1107,1000800
Manhattan,061,1,000900,1124,731,-393,-35,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1108,1000900
Manhattan,061,1,001001,1361,1434,73,5.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1109,1001001
Manhattan,061,1,001002,6733,6547,-186,-2.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1110,1001002
Manhattan,061,1,001200,3466,3397,-69,-2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1111,1001200
Manhattan,061,1,001300,1607,4479,2872,178.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1112,1001300
Manhattan,061,1,001401,2962,3005,43,1.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1113,1001401
Manhattan,061,1,001402,3019,2782,-237,-7.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1114,1001402
Manhattan,061,1,001501,4562,5518,956,21,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1115,1001501
Manhattan,061,1,001502,3937,7476,3539,89.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1116,1001502
Manhattan,061,1,001600,9598,8478,-1120,-11.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1117,1001600
Manhattan,061,1,001800,10157,8660,-1497,-14.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1118,1001800
Manhattan,061,1,002000,5174,4917,-257,-5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1119,1002000
Manhattan,061,1,002100,2407,6040,3633,150.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1120,1002100
Manhattan,061,1,002201,6646,6398,-248,-3.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1121,1002201
Manhattan,061,1,002202,1556,2189,633,40.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1122,1002202
Manhattan,061,1,002400,5080,5434,354,7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1123,1002400
Manhattan,061,1,002500,5209,4869,-340,-6.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1124,1002500
Manhattan,061,1,002601,3400,3772,372,10.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1125,1002601
Manhattan,061,1,002602,3718,4227,509,13.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1126,1002602
Manhattan,061,1,002700,1517,1264,-253,-16.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1127,1002700
Manhattan,061,1,002800,6701,7114,413,6.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1128,1002800
Manhattan,061,1,002900,7422,6398,-1024,-13.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1129,1002900
Manhattan,061,1,003001,4275,4492,217,5.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1130,1003001
Manhattan,061,1,003002,3281,3106,-175,-5.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1131,1003002
Manhattan,061,1,003100,1726,2550,824,47.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1132,1003100
Manhattan,061,1,003200,8016,8234,218,2.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1133,1003200
Brooklyn,047,3,118000,0,6,6,,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1080,3118000
Manhattan,061,1,003300,3696,5156,1460,39.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1134,1003300
Manhattan,061,1,003400,6561,6612,51,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1135,1003400
Manhattan,061,1,003601,3280,3393,113,3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1136,1003601
Manhattan,061,1,003602,2372,3151,779,32.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1137,1003602
Manhattan,061,1,003700,2256,2447,191,8.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1138,1003700
Manhattan,061,1,003800,9162,9237,75,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1139,1003800
Manhattan,061,1,003900,4292,5860,1568,36.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1140,1003900
Manhattan,061,1,004000,8690,8651,-39,-0.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1141,1004000
Manhattan,061,1,004100,8957,7817,-1140,-12.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1142,1004100
Manhattan,061,1,004200,3664,5145,1481,40.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1143,1004200
Manhattan,061,1,004300,4884,4270,-614,-12.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1144,1004300
Manhattan,061,1,004400,15112,16538,1426,9.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1145,1004400
Manhattan,061,1,004500,1066,1136,70,6.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1146,1004500
Manhattan,061,1,004700,2463,2524,61,2.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1147,1004700
Manhattan,061,1,004800,6402,7229,827,12.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1148,1004800
Manhattan,061,1,004900,5010,4942,-68,-1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1149,1004900
Manhattan,061,1,005000,5695,5055,-640,-11.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1150,1005000
Manhattan,061,1,005200,3741,3408,-333,-8.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1151,1005200
Manhattan,061,1,005400,3955,4536,581,14.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1152,1005400
Manhattan,061,1,005501,4907,4204,-703,-14.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1153,1005501
Manhattan,061,1,005502,2187,2257,70,3.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1154,1005502
Manhattan,061,1,005600,2577,3322,745,28.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1155,1005600
Manhattan,061,1,005700,2535,2781,246,9.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1156,1005700
Manhattan,061,1,005800,659,3512,2853,432.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1157,1005800
Manhattan,061,1,005900,5581,5401,-180,-3.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1158,1005900
Manhattan,061,1,006000,3989,4511,522,13.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1159,1006000
Manhattan,061,1,006100,5101,5224,123,2.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1160,1006100
Manhattan,061,1,006200,5077,4437,-640,-12.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1161,1006200
Manhattan,061,1,006300,6265,6380,115,1.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1162,1006300
Manhattan,061,1,006400,7334,8090,756,10.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1163,1006400
Manhattan,061,1,006500,6690,6202,-488,-7.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1164,1006500
Manhattan,061,1,006600,11841,11740,-101,-0.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1165,1006600
Manhattan,061,1,006700,5645,5461,-184,-3.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1166,1006700
Manhattan,061,1,006800,6753,7614,861,12.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1167,1006800
Manhattan,061,1,006900,2341,2759,418,17.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1168,1006900
Manhattan,061,1,007000,7763,8871,1108,14.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1169,1007000
Manhattan,061,1,007100,5620,5429,-191,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1170,1007100
Manhattan,061,1,007200,8111,8664,553,6.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1171,1007200
Manhattan,061,1,007300,6699,6215,-484,-7.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1172,1007300
Manhattan,061,1,007400,3712,4319,607,16.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1173,1007400
Manhattan,061,1,007500,4168,4159,-9,-0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1174,1007500
Manhattan,061,1,007600,2493,2277,-216,-8.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1175,1007600
Manhattan,061,1,007700,6146,5966,-180,-2.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1176,1007700
Manhattan,061,1,007800,7471,8391,920,12.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1177,1007800
Manhattan,061,1,007900,4598,4442,-156,-3.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1178,1007900
Manhattan,061,1,008000,5392,5377,-15,-0.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1179,1008000
Manhattan,061,1,008100,7359,8047,688,9.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1180,1008100
Manhattan,061,1,008200,2764,3262,498,18,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1181,1008200
Manhattan,061,1,008300,3477,4092,615,17.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1182,1008300
Manhattan,061,1,008400,1041,1595,554,53.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1183,1008400
Manhattan,061,1,008601,2656,2618,-38,-1.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1184,1008601
Manhattan,061,1,008603,4613,4799,186,4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1186,1008603
Manhattan,061,1,008700,4626,6338,1712,37,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1187,1008700
Manhattan,061,1,008800,7345,7026,-319,-4.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1188,1008800
Manhattan,061,1,008900,5320,5708,388,7.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1189,1008900
Manhattan,061,1,009000,7599,7883,284,3.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1190,1009000
Manhattan,061,1,009100,4553,6304,1751,38.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1191,1009100
Brooklyn,047,3,990100,0,0,0,,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1100,3990100
Manhattan,061,1,009200,1334,1806,472,35.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1192,1009200
Manhattan,061,1,009300,8714,8780,66,0.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1193,1009300
Manhattan,061,1,009400,51,73,22,43.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1194,1009400
Manhattan,061,1,009500,2694,3040,346,12.8,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1195,1009500
Manhattan,061,1,009600,210,155,-55,-26.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1196,1009600
Manhattan,061,1,009700,4852,5224,372,7.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1197,1009700
Manhattan,061,1,009800,7066,7316,250,3.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1198,1009800
Manhattan,061,1,009900,1155,1945,790,68.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1199,1009900
Manhattan,061,1,010000,1822,1992,170,9.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1200,1010000
Manhattan,061,1,010100,239,1116,877,366.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1201,1010100
Manhattan,061,1,010200,269,230,-39,-14.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1202,1010200
Manhattan,061,1,010300,1463,2058,595,40.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1203,1010300
Manhattan,061,1,010400,1097,966,-131,-11.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1204,1010400
Manhattan,061,1,010601,7968,7351,-617,-7.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1205,1010601
Manhattan,061,1,010602,3949,4875,926,23.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1206,1010602
Manhattan,061,1,010800,8079,9039,960,11.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1207,1010800
Manhattan,061,1,010900,208,183,-25,-12,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1208,1010900
Manhattan,061,1,011000,6732,7169,437,6.5,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1209,1011000
Manhattan,061,1,011100,3048,3512,464,15.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1210,1011100
Manhattan,061,1,011201,1041,992,-49,-4.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1211,1011201
Manhattan,061,1,011202,380,441,61,16.1,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1212,1011202
Manhattan,061,1,011203,1255,1401,146,11.6,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1213,1011203
Manhattan,061,1,011300,322,117,-205,-63.7,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1214,1011300
Manhattan,061,1,011401,1484,1412,-72,-4.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1215,1011401
Manhattan,061,1,011402,2367,2397,30,1.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1216,1011402
Manhattan,061,1,011500,1467,2303,836,57,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1217,1011500
Manhattan,061,1,011600,3860,3543,-317,-8.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1218,1011600
Manhattan,061,1,011700,340,3364,3024,889.4,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1219,1011700
Manhattan,061,1,011800,8605,8767,162,1.9,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1220,1011800
Manhattan,061,1,011900,1405,1120,-285,-20.3,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1221,1011900
Manhattan,061,1,012000,3965,3971,6,0.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1222,1012000
Manhattan,061,1,012100,8288,8554,266,3.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1223,1012100
Manhattan,061,1,012200,3914,3633,-281,-7.2,2014-02-23 16:51:03.423+00,2014-02-23 17:10:54.437475+00,,1224,1012200
